"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"3/29/2023","MAIN STREET DINER GROVE CITY PA","MAIN STREET DINER GROVE CITY PA","14.88","debit","Restaurants","Citi Double Cash® Card","",""
"3/29/2023","GROUNDFLOOR GROUNDFLOO","GROUNDFLOOR GROUNDFLOO","1.12","debit","Transfer","Checking","",""
"3/28/2023","Prime Video*HY9FY1O81","Prime Video*HY9FY1O81","3.17","debit","Movies & DVDs","CREDIT CARD","",""
"3/28/2023","DEPOSIT","Customer Deposit","592.96","credit","Transfer","Affinity Checking","",""
"3/28/2023","EAST MAIN PRESBY E-CHECK~ Future Amount: 100 ~ Tran: ACHDW","EAST MAIN PRESBY E-CHECK~ Future Amount: 100 ~ Tran: ACHDW","100.00","debit","Charity","Tithe and Charity","",""
"3/27/2023","PIZZA HUT 26723 GROVE CITY PA","PIZZA HUT 26723 GROVE CITY PA","28.08","debit","Fast Food","Citi Double Cash® Card","",""
"3/27/2023","GROVE CITY COUNTY MAGROVE CITY          PA","GROVE CITY COUNTY MAGROVE CITY          PA","21.67","debit","Groceries","Blue Cash Preferred - Supplementary account","",""
"3/27/2023","Vanguard","VANGUARD BUY INVESTMENT","541.66","debit","Retirement IRA","Checking","",""
"3/27/2023","PNC BANK NA ONLINE PMT","PNC BANK NA ONLINE PMT","333.56","debit","Auto Payment","Checking","",""
"3/27/2023","Vanguard","VANGUARD BUY INVESTMENT","541.66","debit","Retirement IRA","Checking","",""
"3/27/2023","JPMORGAN CHASE CHASE ACH","JPMORGAN CHASE CHASE ACH","450.61","debit","Mortgage & Rent","Business Checking","",""
"3/27/2023","JPMORGAN CHASE CHASE ACH~ Future Amount: 1003.79 ~ Tran: ACH","JPMORGAN CHASE CHASE ACH~ Future Amount: 1003.79 ~ Tran: ACH","1003.79","debit","Mortgage & Rent","Business Checking","",""
"3/27/2023","TRAVELERS PER INSUR","TRAVELERS PER INSUR","1331.00","debit","Auto Insurance","Long Term Savings","",""
"3/27/2023","TRAVELERS PER INSUR","TRAVELERS PER INSUR","150.00","debit","Auto Insurance","Long Term Savings","",""
"3/27/2023","From: ALLY BANK - Contribution","From: ALLY BANK - Contribution","541.66","credit","Deposit","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/27/2023","From: ALLY BANK - Contribution","From: ALLY BANK - Contribution","541.66","credit","Deposit","Emily E. Faulconbridge Roth IRA Brokerage Account XXXX0901","",""
"3/27/2023","Investment Income","Investment Income","1.32","credit","Dividend & Cap Gains","Faulconbridge G ","",""
"3/26/2023","ALDI 69043 000000000GROVE CITY          PA","ALDI 69043 000000000GROVE CITY          PA","169.32","debit","Groceries","Blue Cash Preferred - Supplementary account","",""
"3/26/2023","PAYMENT","PAYMENT","450.61","credit","Loan Payment","MORTGAGE LOAN","",""
"3/25/2023","Interest Paid","Interest Paid","0.64","credit","Interest Income","Checking","",""
"3/25/2023","Interest Paid","Interest Paid","0.36","credit","Interest Income","Tithe and Charity","",""
"3/25/2023","Interest Paid","Interest Paid","0.46","credit","Interest Income","Business Checking","",""
"3/25/2023","Interest Paid","Interest Paid","113.56","credit","Interest Income","Opportunity Fund","",""
"3/25/2023","Interest Paid","Interest Paid","70.37","credit","Interest Income","Business MM","",""
"3/25/2023","Interest Paid","Interest Paid","196.50","credit","Interest Income","Long Term Savings","",""
"3/25/2023","PAYMENT","PAYMENT","1003.79","credit","Loan Payment","MORTGAGE LOAN","",""
"3/24/2023","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Buy","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Buy","135.41","debit","Buy","Emily E. Faulconbridge Roth IRA Brokerage Account XXXX0901","",""
"3/24/2023","VANGUARD TOTAL BOND MARKET INDEX ADMIRAL CL - Buy","VANGUARD TOTAL BOND MARKET INDEX ADMIRAL CL - Buy","135.43","debit","Buy","Emily E. Faulconbridge Roth IRA Brokerage Account XXXX0901","",""
"3/24/2023","VANGUARD 500 INDEX ADMIRAL CL - Buy","VANGUARD 500 INDEX ADMIRAL CL - Buy","135.41","debit","Buy","Emily E. Faulconbridge Roth IRA Brokerage Account XXXX0901","",""
"3/24/2023","VANGUARD STRATEGIC SMALL CAP EQUITY INVESTOR CL - Buy","VANGUARD STRATEGIC SMALL CAP EQUITY INVESTOR CL - Buy","135.41","debit","Buy","Emily E. Faulconbridge Roth IRA Brokerage Account XXXX0901","",""
"3/24/2023","VANGUARD TOTAL BOND MARKET INDEX ADMIRAL CL - Buy","VANGUARD TOTAL BOND MARKET INDEX ADMIRAL CL - Buy","135.43","debit","Buy","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/24/2023","VANGUARD STRATEGIC SMALL CAP EQUITY INVESTOR CL - Buy","VANGUARD STRATEGIC SMALL CAP EQUITY INVESTOR CL - Buy","135.41","debit","Buy","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/24/2023","VANGUARD 500 INDEX ADMIRAL CL - Buy","VANGUARD 500 INDEX ADMIRAL CL - Buy","135.41","debit","Buy","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/24/2023","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Buy","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Buy","135.41","debit","Buy","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/24/2023","BIG 5 SPORTING GOODS CORP - Dividend","BIG 5 SPORTING GOODS CORP - Dividend","8.75","credit","Dividend & Cap Gains","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/24/2023","VANGUARD FEDERAL MONEY MARKET FUND (Settlement Fund) - Sweep in","VANGUARD FEDERAL MONEY MARKET FUND (Settlement Fund) - Sweep in","8.75","debit","Investments","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/23/2023","STEAMGAMES.COM 4259522 Bellevue WA","STEAMGAMES.COM 4259522 Bellevue WA","29.12","debit","Entertainment","Citi Double Cash® Card","",""
"3/23/2023","GROUNDFLOOR GROUNDFLOO","GROUNDFLOOR GROUNDFLOO","28.03","credit","Income","Checking","",""
"3/23/2023","GROUNDFLOOR GROUNDFLOO","GROUNDFLOOR GROUNDFLOO","0.50","debit","Transfer","Checking","",""
"3/23/2023","RKNEAL LLC PAYROLL","RKNEAL LLC PAYROLL","2085.11","credit","Paycheck","Checking","",""
"3/23/2023","VANGUARD 500 INDEX ADMIRAL CL - Reinvestment","VANGUARD 500 INDEX ADMIRAL CL - Reinvestment","87.50","debit","Investments","Emily E. Faulconbridge Roth IRA Brokerage Account XXXX0901","",""
"3/23/2023","VANGUARD 500 INDEX ADMIRAL CL - Dividend","VANGUARD 500 INDEX ADMIRAL CL - Dividend","87.50","credit","Dividend & Cap Gains","Emily E. Faulconbridge Roth IRA Brokerage Account XXXX0901","",""
"3/23/2023","VANGUARD 500 INDEX ADMIRAL CL - Reinvestment","VANGUARD 500 INDEX ADMIRAL CL - Reinvestment","4.42","debit","Investments","Gregory C Faulconbridge Traditional IRA Brokerage Account XXXX5176","",""
"3/23/2023","VANGUARD 500 INDEX ADMIRAL CL - Dividend","VANGUARD 500 INDEX ADMIRAL CL - Dividend","4.42","credit","Dividend & Cap Gains","Gregory C Faulconbridge Traditional IRA Brokerage Account XXXX5176","",""
"3/23/2023","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Reinvestment","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Reinvestment","66.11","debit","Investments","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX0377","",""
"3/23/2023","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Dividend","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Dividend","66.11","credit","Dividend & Cap Gains","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX0377","",""
"3/23/2023","VANGUARD 500 INDEX ADMIRAL CL - Dividend","VANGUARD 500 INDEX ADMIRAL CL - Dividend","22.22","credit","Dividend & Cap Gains","Emily E. Faulconbridge Traditional IRA Brokerage Account XXXX9809","",""
"3/23/2023","VANGUARD 500 INDEX ADMIRAL CL - Reinvestment","VANGUARD 500 INDEX ADMIRAL CL - Reinvestment","22.22","debit","Investments","Emily E. Faulconbridge Traditional IRA Brokerage Account XXXX9809","",""
"3/23/2023","VANGUARD 500 INDEX ADMIRAL CL - Reinvestment","VANGUARD 500 INDEX ADMIRAL CL - Reinvestment","67.55","debit","Investments","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/23/2023","VANGUARD HIGH DIVIDEND YIELD ETF - Reinvestment","VANGUARD HIGH DIVIDEND YIELD ETF - Reinvestment","21.39","debit","Investments","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/23/2023","VANGUARD HIGH DIVIDEND YIELD ETF - Dividend","VANGUARD HIGH DIVIDEND YIELD ETF - Dividend","21.39","credit","Investments","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/23/2023","VANGUARD 500 INDEX ADMIRAL CL - Dividend","VANGUARD 500 INDEX ADMIRAL CL - Dividend","67.55","credit","Dividend & Cap Gains","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/23/2023","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Reinvestment","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Reinvestment","66.22","debit","Investments","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX6426","",""
"3/23/2023","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Dividend","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Dividend","66.22","credit","Dividend & Cap Gains","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX6426","",""
"3/22/2023","TACO BELL 032147 GROVE CITY PA","TACO BELL 032147 GROVE CITY PA","12.25","debit","Fast Food","Citi Double Cash® Card","",""
"3/22/2023","MCDONALD'S F3945 GROVE CITY PA","MCDONALD'S F3945 GROVE CITY PA","5.07","debit","Fast Food","Citi Double Cash® Card","",""
"3/22/2023","TACO BELL 032147 GROVE CITY PA","TACO BELL 032147 GROVE CITY PA","2.00","debit","Fast Food","Citi Double Cash® Card","",""
"3/22/2023","VANG MIDCAP IDX INST","VANG MIDCAP IDX INST","123.68","credit","Dividend & Cap Gains","WABTEC CORPORATION","",""
"3/22/2023","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Dividend","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Dividend","57.87","credit","Dividend & Cap Gains","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX0377","",""
"3/22/2023","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Reinvestment","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Reinvestment","57.87","debit","Investments","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX0377","",""
"3/22/2023","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Dividend","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Dividend","57.80","credit","Dividend & Cap Gains","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX6426","",""
"3/22/2023","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Reinvestment","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Reinvestment","57.80","debit","Investments","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX6426","",""
"3/21/2023","REMOVAL OF CREDIT BALANCE","REMOVAL OF CREDIT BALANCE","2.00","debit","Credit Card Payment","Blue from American Express","",""
"3/21/2023","EAST MAIN PRESBY E-CHECK","EAST MAIN PRESBY E-CHECK","100.00","debit","Charity","Tithe and Charity","",""
"3/21/2023","UPMC EDI PAYMTS ISA*00*          *00*          *ZZ*6THXTY400","UPMC EDI PAYMTS ISA*00*          *00*          *ZZ*6THXTY400","206.98","credit","Income","Checking","",""
"3/21/2023","CHASE CREDIT CRD AUTOPAY","CHASE CREDIT CRD AUTOPAY","253.00","debit","Credit Card Payment","Checking","",""
"3/21/2023","Nationwide PAYMENTS~ Future Amount: 637.5 ~ Tran: ACHDW","Nationwide PAYMENTS~ Future Amount: 637.5 ~ Tran: ACHDW","637.50","debit","Credit Card Payment","Checking","",""
"3/21/2023","ACT*CampusRecARC 866-5610647 PA","ACT*CampusRecARC 866-5610647 PA","35.00","debit","Kids Activities","Citi Double Cash® Card","",""
"3/21/2023","MEMBERSHIP FEE MAR 23-FEB 24","MEMBERSHIP FEE MAR 23-FEB 24","0.00","credit","Service Fee","Citi Double Cash® Card","",""
"3/20/2023","ALDI 69043 000000000GROVE CITY          PA","ALDI 69043 000000000GROVE CITY          PA","14.18","debit","Groceries","Blue Cash Preferred®","",""
"3/20/2023","SHEETZ              GROVE CITY          PA","SHEETZ              GROVE CITY          PA","42.70","debit","Gas & Fuel","Blue Cash Preferred®","",""
"3/20/2023","AMZN Mktp US*H774V9ZR0","AMZN Mktp US*H774V9ZR0","48.38","debit","Shopping","CREDIT CARD","",""
"3/20/2023","AUTOMATIC PAYMENT - THANK","AUTOMATIC PAYMENT - THANK","253.00","credit","Credit Card Payment","CREDIT CARD","",""
"3/20/2023","ESCALADE INC - Dividend","ESCALADE INC - Dividend","4.05","credit","Dividend & Cap Gains","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/20/2023","VANGUARD FEDERAL MONEY MARKET FUND (Settlement Fund) - Sweep in","VANGUARD FEDERAL MONEY MARKET FUND (Settlement Fund) - Sweep in","4.05","debit","Investments","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/18/2023","OLD NAVY US 6411 GROVE CITY PA","OLD NAVY US 6411 GROVE CITY PA","32.98","debit","Clothing","Citi Double Cash® Card","",""
"3/18/2023","OLD NAVY US 6411 GROVE CITY PA","OLD NAVY US 6411 GROVE CITY PA","34.98","debit","Clothing","Citi Double Cash® Card","",""
"3/18/2023","COMMON SENSE PLUS SAN FRANCISCO CA","COMMON SENSE PLUS SAN FRANCISCO CA","30.00","debit","Charity","Citi Double Cash® Card","",""
"3/18/2023","STARBUCKS 70917 GROVE CITY PA","STARBUCKS 70917 GROVE CITY PA","23.49","debit","Coffee Shops","Citi Double Cash® Card","",""
"3/18/2023","CU* GROVE CITY PTO DENVER CO","CU* GROVE CITY PTO DENVER CO","5.77","debit","Business Services","Citi Double Cash® Card","",""
"3/18/2023","CARTER'S #679 GROVE CITY PA","CARTER'S #679 GROVE CITY PA","23.99","debit","Clothing","Citi Double Cash® Card","",""
"3/18/2023","ALDI 69043 000000000GROVE CITY          PA","ALDI 69043 000000000GROVE CITY          PA","5.89","debit","Groceries","Blue Cash Preferred - Supplementary account","",""
"3/17/2023","GROUNDFLOOR GROUNDFLOO","GROUNDFLOOR GROUNDFLOO","0.57","debit","Transfer","Checking","",""
"3/17/2023","VANG EM STK IDX ADM","VANG EM STK IDX ADM","12.41","credit","Dividend & Cap Gains","WABTEC CORPORATION","",""
"3/17/2023","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Dividend","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Dividend","34.38","credit","Dividend & Cap Gains","Emily E. Faulconbridge Roth IRA Brokerage Account XXXX0901","",""
"3/17/2023","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Reinvestment","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Reinvestment","34.38","debit","Investments","Emily E. Faulconbridge Roth IRA Brokerage Account XXXX0901","",""
"3/17/2023","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Reinvestment","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Reinvestment","33.05","debit","Investments","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/17/2023","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Dividend","VANGUARD FTSE ALL WORLD EX U S INDEX ADMIRAL CL - Dividend","33.05","credit","Dividend & Cap Gains","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/17/2023","CLARUS CORP NEW - Dividend","CLARUS CORP NEW - Dividend","0.95","credit","Dividend & Cap Gains","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/17/2023","VIATRIS INC - Dividend","VIATRIS INC - Dividend","11.40","credit","Dividend & Cap Gains","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/17/2023","VANGUARD FEDERAL MONEY MARKET FUND (Settlement Fund) - Sweep in","VANGUARD FEDERAL MONEY MARKET FUND (Settlement Fund) - Sweep in","12.35","debit","Investments","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/16/2023","PRIMANTI BROS GROVE CI 4123252455 PA","PRIMANTI BROS GROVE CI 4123252455 PA","53.27","debit","Restaurants","Citi Double Cash® Card","",""
"3/16/2023","ALLY BANK        $TRANSFER","Checking ACH Withdrawal ALLY BANK $TRANSFER","10502.37","debit","Transfer","Affinity Checking","",""
"3/16/2023","AMZN Mktp US*HG1Y92DH2","AMZN Mktp US*HG1Y92DH2","20.13","debit","Shopping","CREDIT CARD","",""
"3/16/2023","Requested transfer from GREGORY C FAULCONBRI Ally Bank Trans","Requested transfer from GREGORY C FAULCONBRI Ally Bank Trans","10502.37","credit","Transfer","Opportunity Fund","",""
"3/16/2023","CITI AUTOPAY PAYMENT","CITI AUTOPAY PAYMENT","4975.33","debit","Credit Card Payment","Long Term Savings","",""
"3/16/2023","UPMC DIR DEP","UPMC DIR DEP","1366.48","credit","Paycheck","Checking","",""
"3/16/2023","Investment Income","Investment Income","64.73","credit","Dividend & Cap Gains","Faulconbridge G ","",""
"3/15/2023","SQ *DOTTY MCGILL DANCE gosq.com PA","SQ *DOTTY MCGILL DANCE gosq.com PA","160.00","debit","Sports","Citi Double Cash® Card","",""
"3/15/2023","KAMPAS ORTHODONTICS PC 7247728888 PA","KAMPAS ORTHODONTICS PC 7247728888 PA","136.00","debit","Dentist","Citi Double Cash® Card","",""
"3/15/2023","RENEWAL MEMBERSHIP FEE","RENEWAL MEMBERSHIP FEE","95.00","debit","Service Fee","Blue Cash Preferred®","",""
"3/15/2023","AUTOPAY 999990000005778RAUTOPAY AUTO-PMT","AUTOPAY 999990000005778RAUTOPAY AUTO-PMT","4975.33","credit","Income","Citi Double Cash® Card","",""
"3/15/2023","AMZN Mktp US*HC3O93E20","AMZN Mktp US*HC3O93E20","19.99","debit","Shopping","CREDIT CARD","",""
"3/15/2023","FirstEnergy","FIRSTENERGY OPCO ACH~ Future Amount: 145.43 ~ Tran: ACHDW","145.43","debit","Electric","Checking","",""
"3/15/2023","NACCO INDUSTRIES INC CL A - Dividend","NACCO INDUSTRIES INC CL A - Dividend","1.66","credit","Dividend & Cap Gains","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/15/2023","ROCKY BRANDS INC - Dividend","ROCKY BRANDS INC - Dividend","1.71","credit","Dividend & Cap Gains","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/15/2023","VANGUARD FEDERAL MONEY MARKET FUND (Settlement Fund) - Sweep in","VANGUARD FEDERAL MONEY MARKET FUND (Settlement Fund) - Sweep in","9.37","debit","Investments","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/15/2023","PANGAEA LOGISTICS SOLUTIONS LTD - Dividend","PANGAEA LOGISTICS SOLUTIONS LTD - Dividend","6.00","credit","Dividend & Cap Gains","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/15/2023","Buy Stock","Buy Stock","57.88","debit","Buy","Faulconbridge G ","",""
"3/14/2023","ALDI 69043 000000000GROVE CITY          PA","ALDI 69043 000000000GROVE CITY          PA","110.85","debit","Groceries","Blue Cash Preferred - Supplementary account","",""
"3/14/2023","T-Mobile","TMOBILE*AUTO PAY 800-937-8997 WA","50.00","debit","Transfer","Citi Double Cash® Card","",""
"3/14/2023","PHH MORTGAGE ONLINE PMT","PHH MORTGAGE ONLINE PMT","577.23","debit","Mortgage & Rent","Business Checking","",""
"3/14/2023","EAST MAIN PRESBY E-CHECK","EAST MAIN PRESBY E-CHECK","100.00","debit","Charity","Tithe and Charity","",""
"3/14/2023","Investment Income","Investment Income","57.88","credit","Dividend & Cap Gains","Faulconbridge G ","",""
"3/14/2023","Investment Income","Investment Income","53.06","credit","Dividend & Cap Gains","Faulconbridge G ","",""
"3/13/2023","Prime Video *HG1TM2YJ0","Prime Video *HG1TM2YJ0","1.84","debit","Movies & DVDs","CREDIT CARD","",""
"3/13/2023","VENMO CASHOUT","VENMO CASHOUT","4500.00","credit","Transfer","Business Checking","",""
"3/13/2023","VENMO CASHOUT","VENMO CASHOUT","2070.00","credit","Transfer","Business Checking","",""
"3/13/2023","Buy Stock","Buy Stock","76.13","debit","Buy","Faulconbridge G ","",""
"3/12/2023","GDP*Serafine Hauling L Slippery Rock PA","GDP*Serafine Hauling L Slippery Rock PA","91.52","debit","Utilities","Citi Double Cash® Card","",""
